,business_id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories
50068,ytGKbV7hRC6RkExo1NItEA,"""Not Just Coffee - Dilworth""",,"""2230 Park Rd, Ste 102""",Charlotte,NC,28203,35.1990362,-80.852076,4.5,6,1,Breakfast & Brunch;Cafes;Coffee & Tea;Restaurants;Nightlife;Food;Bars
50070,LpxBWoPK3aP3Sjhbm7-lhw,"""Freshii""",Uptown,"""200 S College, Ste 312""",Charlotte,NC,28202,35.2255285135,-80.8440958469,3.5,34,1,Wraps;Fast Food;Salad;American (New);Food;Restaurants
50083,_0d-uqjdfeL23s2xgje4Pw,"""Hotshots Sports Bar & Grill - Concord""",,"""7731 Gateway Ln NW""",Concord,NC,28027,35.3660988,-80.7085115,2.5,45,1,Bars;Nightlife;Sports Bars;Restaurants;Chicken Wings;American (Traditional)
50113,a76SwwCXPZ7sIy3FkX-rxw,"""Ruby Tuesday""",Ballantyne,"""12330 Johnston Rd""",Charlotte,NC,28277,35.0710007,-80.8431397,3.5,29,1,Restaurants;Burgers;American (Traditional);American (New)
50264,2WIAxl7AmKSWMhDdZ8rCBg,"""Sonic""",,"""296 Highway 29 N""",Concord,NC,28027,35.4033360193,-80.6090381364,3.0,13,1,Restaurants;Fast Food
50277,360rdTo6CDmpsFyUK-g0Og,"""Jet's Pizza""",South Park,"""1607 Montford Dr""",Charlotte,NC,28209,35.1709543,-80.8493812,3.5,72,1,Restaurants;Pizza
50284,VPD964F1uXEDjoh8pM2BJw,"""Bonsai Fusion""",First Ward,"""225 E 6th St""",Charlotte,NC,28202,35.2274621,-80.8388937,4.0,66,1,Sushi Bars;Asian Fusion;Restaurants
50297,YKHCSOBLCHpb5K6GgaabCQ,"""Panda Express""",,"""9918 Knockando Ln, Ste 100""",Huntersville,NC,28078,35.4421395,-80.8585184,3.0,15,1,Restaurants;Fast Food;Chinese
50332,7_Eh1VvtKPmQvYNB1OTGWw,"""Panera Bread""",,"""7510 Pineville Matthews Rd""",Charlotte,NC,28226,35.087992,-80.846242,3.0,54,1,Breakfast & Brunch;Restaurants;Salad;Sandwiches;Bagels;Food;Soup;Bakeries
50361,GSIvngjQnhTWbvgVgjBkHQ,"""American Burger Rivergate""",Steele Creek,"""14130 Rivergate Pkwy""",Charlotte,NC,28273,35.1025649,-80.9856902,3.5,43,1,Restaurants;Chicken Wings;American (Traditional);Salad;Sandwiches;Burgers
50363,CgeNY1pll5dBQuHPCJGAOg,"""Hardee's Red Burrito""",Derita,"""5024 Sunset Rd""",Charlotte,NC,28269,35.3075148,-80.8438944,3.5,6,1,Mexican;Hot Dogs;American (Traditional);Burgers;Restaurants
50378,G6_M3Dg-gjwVIbRGLIRBkw,"""Chopstick""",,"""9626 Monroe Rd""",Charlotte,NC,28270,35.140787,-80.740696,3.0,22,1,Chinese;Restaurants
50410,hupeXWY97YCwZQYC79F6hQ,"""Panera Bread""",Steele Creek,"""8152 S Tryon St""",Charlotte,NC,28273,35.144005,-80.932129,3.0,74,1,Restaurants;Food;Soup;Breakfast & Brunch;Salad;Bagels;Sandwiches
50482,zllWgXyzGWhTG00FK0IUtw,"""Glenway Premium Pub""",,"""55 Glenway St, Ste 300""",Belmont,NC,28012,35.2429243,-81.0368969,4.0,82,1,Pubs;Cafes;Restaurants;Nightlife;Bars
50487,vP4sY1QCP8Du4dzxG-I0WQ,"""The Steak' N Hoagie Shop""",,"""903 Eastway Dr""",Charlotte,NC,28205,35.244224,-80.7800929,4.5,28,1,Restaurants;Sandwiches
50488,3ma_7W3vZSD2fd6EosN3yQ,"""Big Ben British Restaurant & Pub""",South End,"""2000 South Blvd, Ste 530""",Charlotte,NC,28203,35.2092456,-80.8607013,3.5,155,1,British;Bars;Nightlife;Pubs;Sports Bars;Restaurants
50490,twqDp5T5eXXt6ZipLvECRw,"""Taco Bell""",Steele Creek,"""9015 S Tryon St""",Charlotte,NC,28273,35.13524,-80.9387,2.5,32,1,Mexican;Tex-Mex;Restaurants;Fast Food
50550,jR_p2I8h6w5lpf6GWk9Dzg,"""La Unica Mexican Restaurant""",,"""16203 Northcross Dr""",Huntersville,NC,28078,35.436606072,-80.8706375957,3.5,116,1,Restaurants;Mexican;Tex-Mex
50638,K-DB2drKSa7lssT3t0jfPw,"""Sunflour Baking Company""",Ballantyne,"""14021 Conlan Cir, Ste B 9""",Charlotte,NC,28277,35.0559627617,-80.8539988473,4.0,5,1,Coffee & Tea;Food;Restaurants;Desserts;Bakeries;Breakfast & Brunch
50703,yh0Dta7CV4oh3Uqnnyk89A,"""Omega Coney Island""",,"""3901 Old Monroe Rd""",Indian Trail,NC,28079,35.0739843,-80.6840979,3.0,63,1,Breakfast & Brunch;Restaurants;Diners;Hot Dogs
50724,7wJmtqPXXfK3NB_E8oOUGg,"""Three Monkeys Tavern and Grill""",,"""4350 Main St, Ste 103""",Harrisburg,NC,28075,35.32706,-80.648073,3.5,41,1,Burgers;Sports Bars;Nightlife;American (Traditional);Restaurants;Bars
50751,wZhCesbB532VOOfOoCbMvA,"""McDonald's""",,"""8650 Park Rd""",Charlotte,NC,28210,35.1158873502,-80.856817404,1.5,15,1,Burgers;Fast Food;Restaurants
50759,kp9egPu3SivT5gsBiyKOCA,"""American Deli""",,"""3210 Wilkinson Blvd, Ste B-3""",Charlotte,NC,28208,35.2247046,-80.8934442,3.0,10,1,Restaurants;Food;Fast Food;Burgers;Cheesesteaks
50909,q-t0z6j5nzSALZR5iwtmqQ,"""Food Truck Friday""",,"""Stumptown Park""",Matthews,NC,28105,35.1154394,-80.7235426,4.5,8,1,Food Stands;Food Trucks;Restaurants;Food
50966,BpW65jN4yscndnTsdyzoHQ,"""Roots Farm Food""",,"""3410 St Vardell Ln, Ste D""",Charlotte,NC,28217,35.199474,-80.879974,4.0,32,1,Food Trucks;Food;Arts & Crafts;Food Stands;Shopping;Caterers;Event Planning & Services;Cooking Classes;Restaurants
50986,vYCBkwsQrdpb-RbkjWqG-w,"""Wing Heaven""",Starmount,"""5516 South Blvd""",Charlotte,NC,28217,35.160758,-80.876394,4.0,14,1,Chicken Wings;Chinese;Restaurants
51008,NAMGicuH3h-wpFjSDBYNNw,"""New York Pizza Express""",,"""4520 Potter Rd""",Stallings,NC,28104,35.0840037,-80.696743,4.0,29,1,Food Delivery Services;Pizza;Restaurants;Food;Italian
51038,1mRqGBBYBOEtm7eeCqg6fA,"""Denny's""",,"""3628 E Franklin Blvd""",Gastonia,NC,28056,35.2580834,-81.1152777,2.0,19,1,Breakfast & Brunch;Diners;American (Traditional);Restaurants
51042,mbfu9ag4VQYIi6dvhCX2dQ,"""Taqueria La Unica""",Plaza Midwood,"""2801 Central Ave""",Charlotte,NC,28205,35.219076,-80.796646,2.5,11,1,Restaurants;Mexican
51046,bnRRQ17nLgfdIgtGWlFAeQ,"""Firehouse Subs""",Highland Creek,"""2700 W Mallard Creek Church Rd, Ste 220""",Charlotte,NC,28262,35.3402728,-80.7649282,3.5,12,1,Restaurants;Fast Food;Sandwiches;Delis
51106,kjAUoej1kgAAl_IHcIYTdA,"""Rainbow Grille""",North Charlotte,"""700 Atando Ave""",Charlotte,NC,28263,35.260216,-80.8176568,3.5,3,1,Restaurants;American (Traditional)
51545,JxUe37ZhYlfi5_0hUaJ_oQ,"""Papa John's Pizza""",Eastland,"""6035 Hickory Grove Rd""",Charlotte,NC,28215,35.223248,-80.725492,1.5,9,1,Pizza;Restaurants
51558,8_9384WM1gO0YP1MjLqOqQ,"""Pho Plus""",Uptown,"""128 Brevard Ct""",Charlotte,NC,28202,35.225825,-80.846495,3.5,107,1,Vietnamese;Restaurants
51606,RV657EzugeDNfHaRFZYa_A,"""Ben Thanh Restaurant""",,"""1806 Windsor Sq Dr""",Matthews,NC,28105,35.133926,-80.71005,4.5,55,1,Restaurants;Vietnamese
51667,ItJubFPMOuc1MWoKqRgygA,"""Penn Station East Coast Subs""",South End,"""125 Remount Rd, Unit D""",Charlotte,NC,28203,35.202501,-80.866015,3.5,35,1,Sandwiches;Restaurants
51806,KYOotcX5vXfCaU9rSRsYmw,"""Chipotle Mexican Grill""",,"""11025 Carolina Pl Pkwy""",Pineville,NC,28134,35.0821608519,-80.8771978745,3.0,7,1,Mexican;Fast Food;Restaurants
51914,WEWkxK1bqOYkH1PvWoTTGA,"""Burger King""",,"""5501 Josh Birmingham Pkwy""",Charlotte,NC,28208,35.2242345,-80.9403374,1.5,10,1,Burgers;Fast Food;Restaurants
51931,7ubx4QXz34g1dkqa3D1bgA,"""Chick-fil-A""",,"""11530 Waverly Center Dr""",Charlotte,NC,28277,35.0524851367,-80.7687394094,3.5,8,1,Restaurants;Event Planning & Services;Fast Food;Caterers
51937,vgY7zKwJ0Dv1stcxsQLS8w,"""Jersey Mike's Subs""",,"""20619 Torrence Chapel Rd""",Cornelius,NC,28031,35.4857295,-80.8784194,2.5,15,1,Restaurants;Delis;Fast Food;Sandwiches
51941,4m3aZoOh_q8gxLy5SXI0Bg,"""Hawthorne's New York Pizza and Bar""",,"""4351 Main St""",Harrisburg,NC,28075,35.3262672424,-80.6482391357,3.0,42,1,Italian;Pizza;Restaurants;Chicken Wings
51955,zUHIDqm_UKdnSygmWKtyRg,"""Food Lion""",Eastland,"""3207 Eastway Dr""",Charlotte,NC,28205,35.210908,-80.780373,3.0,5,1,Delis;Restaurants
52097,MPHTTk4kA_qOHholB53H5w,"""Church's Chicken""",,"""3443 Wilkinson Blvd""",Charlotte,NC,28208,35.224182,-80.898492,2.5,5,1,Chicken Wings;Restaurants
52128,dPcrrINXaDFtfQD43-hVig,"""Thai Emerald""",,"""10110 Northcross Ctr Ct, Ste 170""",Huntersville,NC,28078,35.4430876,-80.8601267,3.5,73,1,Restaurants;Thai
52129,80TTAvMtRsPPFtFFnXgskA,"""Genghis Grill""",Ballantyne,"""11324 N Community House Rd, Ste 101""",Charlotte,NC,28277,35.0553632,-80.8350155,3.5,124,1,Mongolian;Restaurants
52184,PR82wjqOPSmhEwRI1Kw3GA,"""IHOP""",Cotswold,"""336 S Sharon Amity Rd""",Charlotte,NC,28211,35.17536,-80.802296,2.5,42,1,American (New);American (Traditional);Breakfast & Brunch;Restaurants
52268,RvrR0l5QGUK5qxcHZUSrFA,"""Moe's Southwest Grill""",,"""1751 Pleasant Rd, Ste 104""",Fort Mill,SC,29708,35.0340684,-80.9693277,2.5,21,1,Tex-Mex;Latin American;Mexican;Restaurants;Diners
52344,bfVpHvjir2G2Z9wVeddw4w,"""The Olde Mecklenburg Brewery""",,"""4150 Yancey Rd""",Charlotte,NC,28217,35.187442,-80.881973,4.0,365,1,Event Planning & Services;Restaurants;Food;Breweries;Venues & Event Spaces;German
52446,sL08FgnWGwgCvSBUzfxCGg,"""Mi Tierra Restaurant""",Starmount,"""816 E Arrowood Rd""",Charlotte,NC,28217,35.1357194,-80.8787439,4.5,14,1,Restaurants;Bakeries;Seafood;Colombian;Latin American;Food
52480,8T5JnB9qL5y8RaCHH5zKSQ,"""Bean Vegan Cuisine""",Elizabeth,"""3001 E Independence Blvd""",Charlotte,NC,28205,35.2044659,-80.792443,4.0,248,1,Restaurants;Vegan;Vegetarian;Comfort Food;Gluten-Free
52655,Opjcfn1jPl57bzhRSGfGEw,"""Jersey Mike's Subs""",,"""604 Nautical Dr, Ste 101""",Lake Wylie,SC,29710,35.1177088,-81.076801,4.5,9,1,Restaurants;Fast Food;Sandwiches;Delis
52668,tjAeaGdxf7I4xN9M7wGJNQ,"""Pure Pizza""",First Ward,"""224 E 7th St""",Charlotte,NC,28202,35.2275824427,-80.8379116706,4.0,237,1,Farmers Market;Vegetarian;Pizza;Food;Restaurants;Gluten-Free
52947,YJCVgvFmGGbFvXYcrgMsLg,"""Arby's""",,"""700 Park St""",Belmont,NC,28012,35.2552175,-81.0262942,3.5,3,1,American (New);Sandwiches;Restaurants;Fast Food
52955,rzCAfQtV6JLcEWBiRzx3wA,"""Mr Gus""",,"""2910 Mount Holly-Huntersville Rd""",Charlotte,NC,28214,35.3195105,-80.9527442,2.5,7,1,Chicken Wings;Restaurants;Greek;Salad
53001,EyH-E0wjbRZL6ju0-rSLOA,"""Jersey Mike's Subs""",,"""300 Copperfield Blvd, Ste 100""",Concord,NC,28025,35.4459966,-80.5973184,4.0,4,1,Sandwiches;Restaurants;Delis;Fast Food
53101,VJ3ndBYrudQFeTIfPUnX-Q,"""Phil's Tavern""",First Ward,"""105 E 5th St""",Charlotte,NC,28202,35.2278131,-80.8414916,2.5,21,1,Bars;Nightlife;Delis;Restaurants;Dive Bars
53134,D0p4kpt1A950wQLOLs_j_Q,"""Five Guys""",University City,"""8944 J M Keynes Dr""",Charlotte,NC,28262,35.3101378,-80.7480771,4.5,5,1,Burgers;Restaurants;Fast Food
53208,iFEiMJoEqyB9O8OUNSdLzA,"""China Garden""",,"""190 E Dallas Rd""",Stanley,NC,28164,35.3550853,-81.0872676,2.5,4,1,Restaurants;Chinese
53297,cXRCxeaKHyOR8SnrDXv_DA,"""Pelican's SnoBalls""",,"""545 Crossroads Plz""",Fort Mill,SC,29708,35.0604537,-80.9905885,4.5,26,1,Restaurants;Food;Shaved Ice;American (New)
53351,ngxABHDiwk7-sIzR0lkePA,"""The Original New York Bagels""",,"""9810 Gilead Rd""",Huntersville,NC,28078,35.4055406,-80.8653785,3.0,63,1,Restaurants;Sandwiches;Food;Salad;Bagels
53447,cCCGhmxZ9WsHnvGf9_eFHw,"""Showmars - Huntersville""",,"""9605 Sherrill Estates Rd""",Huntersville,NC,28078,35.43757,-80.865076,3.5,32,1,Greek;American (Traditional);Restaurants
53472,JWOYA3FC2RlHl7v2bLzD5A,"""Holy Joes Meats & More""",University City,"""10210 Berkeley Place Dr, Unit 120""",Charlotte,NC,28262,35.327941,-80.739259,3.5,12,1,Halal;Food;Meat Shops;Specialty Food;Restaurants;Grocery
53578,-rdjYy7_iqDoylkUpdolDQ,"""Just Fresh""",Uptown,"""301 S College St""",Charlotte,NC,28202,35.2236883,-80.8443597,3.5,15,1,Bakeries;Food;Restaurants;Delis
53617,AWaxaKm_YgTkxbW8kjsmdg,"""Moe's Original Bar B Que""",,"""111 Matthews Station St""",Matthews,NC,28105,35.117562,-80.720445,4.0,142,1,Nightlife;Barbeque;Event Planning & Services;Restaurants;Caterers;Salad;Bars;Sandwiches
53636,CXsnrd0x-cobsI2KpeW4HA,"""Chopt Creative Salad Co.""",Ballantyne,"""9844 Rea Rd""",Charlotte,NC,28277,35.0351417159,-80.8077110079,4.0,60,1,Vegetarian;Salad;Restaurants
53639,34lgzV2XYAKjl8dt8olYMA,"""Korean Restaurant""",Eastland,"""7323 E Independence Blvd""",Charlotte,NC,28227,35.162832,-80.737656,4.0,33,1,Korean;Restaurants;Seafood
53684,EYjSO5-hChdb19WDSAA82w,"""Golden Dragon""",,"""2300 S Cannon Blvd""",Kannapolis,NC,28083,35.463106,-80.60965,4.0,5,1,Restaurants;American (Traditional);Chinese
53713,74Ev0iqPnrmh4i7Wj4PMOw,"""Barrington's""",,"""7822 Fairview Rd""",Charlotte,NC,28226,35.1469687,-80.8086157,4.0,93,1,American (New);Restaurants
53765,zpfLEkD3DuoPegq-EmH2Cg,"""Hwy 55 Burgers Shakes & Fries""",University City,"""5700 University Pointe Blvd""",Charlotte,NC,28262,35.2968559265,-80.7576217651,2.5,23,1,Ice Cream & Frozen Yogurt;Chicken Wings;Cheesesteaks;Burgers;Restaurants;American (Traditional);Food;Fast Food
53777,KaxjIAYLhqXN8-p_iZwgBw,"""Pasta & Provisions""",,"""4700 Park Rd""",Charlotte,NC,28209,35.1669955,-80.8508653,4.5,44,1,Desserts;Food;Restaurants;Specialty Food;Delis;Pasta Shops
53926,CxsN79g8rZoouLwZvr_FVg,"""Fern""",Dilworth,"""1419 E Blvd, Ste A""",Charlotte,NC,28203,35.201039,-80.842604,4.0,287,1,Vegetarian;Vegan;Restaurants
53956,uWoctOrWMrL3w7jc8fFhgg,"""Jason's Deli""",,"""16639 Birkdale Commons Pkwy""",Huntersville,NC,28078,35.4431597483,-80.8835960146,3.5,32,1,Restaurants;Delis;Sandwiches;Salad
53964,i4EMu1nCDfgF6CB0MKOUzw,"""Sammy's Deli & Neighborhood Pub""",,"""25 S Main St""",Belmont,NC,28012,35.2414025,-81.0379113,4.0,109,1,Restaurants;Bars;Pubs;Irish;Nightlife
53986,VvXI3pyUFl1MAimZsX5RrA,"""Lorenzo's Pizzeria""",Ballantyne,"""16721 Orchard Stone Run, Ste 100""",Charlotte,NC,28277,35.0261746633,-80.8394622803,3.5,108,1,Pizza;Restaurants;Italian
54044,P6bvtpWjiltJHsxtPAm2_g,"""Wendy's""",,"""3524 Mount Holly Huntersville Rd""",Charlotte,NC,28216,35.3239574,-80.9460663,2.0,6,1,Hot Dogs;Restaurants;Burgers;Fast Food
54059,qZbXGCud_UBwIRSQJXetAg,"""Irene Cafe""",,"""11211-122 Lawyers Rd""",Mint Hill,NC,28227,35.1745842,-80.6575856,4.5,4,1,Juice Bars & Smoothies;Creperies;Restaurants;Food;Cafes
54103,qbCPF1Z-Dher2MYUYFCX4Q,"""McDonald's""",,"""505 N Main St""",Belmont,NC,28012,35.2517326,-81.0431716,2.0,19,1,Burgers;Fast Food;Restaurants
54252,L5nUCYaZ1UGRp58tH6BQgA,"""Subway""",Eastland,"""7008 E Wt Harris Blvd, Ste 22""",Charlotte,NC,28215,35.2242198,-80.7277415,2.0,4,1,Sandwiches;Restaurants;Fast Food
54259,DwV9lb-2ErTMER4BQWG0xw,"""Texas Roadhouse""",,"""7801 Gateway Lane""",Concord,NC,28025,35.368956,-80.711873,3.5,90,1,American (Traditional);Steakhouses;Restaurants;Barbeque
54283,3PsmvwxetLz1Tzb-6mNhgA,"""P.F. Chang's""",,"""10325 Perimeter Pkwy""",Charlotte,NC,28216,35.3487926305,-80.8532595634,3.0,183,1,Chinese;Restaurants;Gluten-Free;Asian Fusion
54296,5HgSU7RMELtmIHB6JQWRqA,"""Community Table Bistro""",,"""5301 Wilkinson Blvd""",Charlotte,NC,28208,35.2317188282,-80.926421572,4.0,6,1,Southern;Breakfast & Brunch;Restaurants;American (New)
54318,XR6xqv39_qxFIrD-CNQ8RQ,"""The Porter's House""",,"""7417 Waverly Walk Ave""",Charlotte,NC,28277,35.0509577257,-80.7663660834,3.5,62,1,Restaurants;Steakhouses
54353,T2_XXa8XwI0H4XLguw0FzA,"""Papa John's Pizza""",Steele Creek,"""4819 Shopton Rd, Ste A""",Charlotte,NC,28278,35.1725285,-80.9621447,2.5,7,1,Restaurants;Pizza
54382,DkS8Fwy5nsbOUlbU9sITLQ,"""Sabi Asian Bistro""",,"""130 Harbour Pl Dr""",Davidson,NC,28036,35.5029572543,-80.8629612785,3.5,94,1,Restaurants;Asian Fusion;Bars;Beer Bar;Nightlife;Sushi Bars
54438,zdoiA0CuVX_90K3ccYCdIQ,"""Morazan""",Starmount,"""5601 South Blvd""",Charlotte,NC,28210,35.1606216431,-80.8759994507,4.0,7,1,Latin American;Restaurants
54532,nzT22B3ad9L0oF2hVYXr8Q,"""Hop Feng 2""",,"""9229 Lawyers Rd, Ste G""",Charlotte,NC,28227,35.1872484623,-80.687685979,4.0,18,1,Restaurants;Asian Fusion;Chinese
54564,H-PmFfqAzQtWTS0XeWC_lw,"""Greco Fresh Grille""",Ballantyne,"""9820 E Rea Rd""",Charlotte,NC,28277,35.0351403,-80.8062442,4.5,175,1,Restaurants;Greek;Mediterranean
54680,iecSIYDAYs-9zmdJFh12OQ,"""Burger King""",,"""4005 Providence Rd S""",Waxhaw,NC,28173,34.9351066,-80.7488819,3.0,8,1,Fast Food;Restaurants;Burgers
54693,2SmVDHidtlfAF9bXBn4XwQ,"""Pizza Hut""",Arboretum,"""8206 Providence Rd, Ste 1600""",Charlotte,NC,28277,35.09536,-80.7783134,2.5,6,1,Restaurants;Pizza;Italian;Chicken Wings
54770,RgqetGtygIGTHYhysPLktw,"""Charanda Mexican Grill & Cantina""",,"""8629 Concord Mills Blvd""",Concord,NC,28027,35.372569,-80.7267414,2.0,54,1,Restaurants;Mexican
54861,-yJHbYGTXp-Hkl7BnHYVrw,"""Drunken Goat Bar & Grill""",,"""377 Rubin Center Dr, Ste 108""",Fort Mill,SC,29708,35.0918216511,-80.9424591064,3.0,27,1,Nightlife;American (New);Bars;Restaurants;Sports Bars
54863,R07INx4j5GakCqwp9_QujQ,"""Stats Restaurant and Bar""",,"""3425 David Cox Rd""",Charlotte,NC,28269,35.3339889616,-80.7920995117,3.5,13,1,Nightlife;Bars;Restaurants
54884,iH1cLLngvM0_m0lBMESkvg,"""Cuzcatlan Restaurant""",Eastland,"""4800 Central Ave""",Charlotte,NC,28205,35.2117693,-80.7624718,4.0,5,1,Salvadoran;Seafood;Restaurants;Latin American;Spanish;Mexican
55005,_5UAFrD3EDgJO1aZgRxH7w,"""Price's Chicken Coop""",South End,"""1614 Camden Rd""",Charlotte,NC,28203,35.2143631,-80.8575705,4.0,345,1,Event Planning & Services;Restaurants;Caterers;Southern
55086,TvxvsiidWhxS5Uhbp6830w,"""Bonefish Grill""",,"""8805 Townley Rd, Ste B""",Huntersville,NC,28078,35.444934,-80.878493,3.5,96,1,American (New);Cocktail Bars;Seafood;Nightlife;Restaurants;Bars
55125,nO9rDhbxekZLyHaK5GEMfw,"""John's Place""",,"""940 Gold Hill Rd""",Fort Mill,SC,29708,35.0617038,-80.9650365,3.5,9,1,Nightlife;American (New);Sports Bars;Bars;Restaurants
55127,CqZQmJcYac1FWNDnkBBNGw,"""Dunkin' Donuts""",,"""10310 Wilmington St, Ste B""",Huntersville,NC,28078,35.4111147922,-80.8560591191,2.0,23,1,Restaurants;Donuts;Coffee & Tea;Food;Breakfast & Brunch
55184,99j5vhhtFJIefXDLsmA29Q,"""Inizio Pizza Napoletana""",,"""10620 Providence Rd, Ste A""",Charlotte,NC,28277,35.0662547,-80.7724494,4.5,251,1,Pizza;Gelato;Salad;Italian;Food;Restaurants
55188,VYp2vOy8n8OSeFsngKRwsw,"""Marco's Pizza""",,"""615 S Main St""",Mount Holly,NC,28120,35.2899191309,-81.0174095296,3.5,26,1,Pizza;Restaurants
55194,5lVrzwXAgnbOlczfdWpgJA,"""Fonda La Taquiza""",Eastland,"""5135 Albemarle Rd""",Charlotte,NC,28205,35.2017571022,-80.7619229704,4.0,32,1,Restaurants;Latin American;Mexican
55252,DoFncC-PMPmv1Lf6tTb9QQ,"""Char Bar No 7""",,"""7312 Town View Dr""",Mint Hill,NC,28227,35.1756932683,-80.6543249237,3.0,38,1,Lounges;American (Traditional);Nightlife;Bars;Restaurants;Burgers;Steakhouses
55254,dy9VGj4N-sJD1bGse9y9Zw,"""Deep Sea Seafood Market""",,"""10020 Monroe Rd""",Charlotte,NC,28270,35.1356148,-80.7381567,4.5,129,1,Seafood;Food;Specialty Food;Seafood Markets;Restaurants
55258,i3JfZmMPX3cnaLJsszoetg,"""Cracker Barrel Old Country Store""",,"""1821 Remount Rd""",Gastonia,NC,28054,35.2691841,-81.1474341,3.0,33,1,Diners;Fast Food;Salad;Southern;American (Traditional);Breakfast & Brunch;Restaurants
55278,HHTrX_Hf9EwQcH2UhmWMkg,"""Bojangles' Famous Chicken 'n Biscuits""",,"""3451 US Highway 601 S""",Concord,NC,28025,35.3707456,-80.5488981,3.0,6,1,Fast Food;Restaurants
55298,uM8JeO42ouAP3rdtwCY-OQ,"""Tenders Fresh Food""",,"""18341 Statesville Rd""",Cornelius,NC,28031,35.4638145,-80.8714831,4.5,213,1,Restaurants;Fast Food;Sandwiches
55322,TADEJNPtxtN2kIsVWmzcIg,"""Burger King""",,"""1911 W Franklin Blvd""",Gastonia,NC,28052,35.2592,-81.216154,1.5,8,1,Fast Food;Burgers;Restaurants
55325,-KqwcJ10CUzl-hEwgwGhUA,"""Jack in the Box""",Cotswold,"""4505 Randolph Rd""",Charlotte,NC,28211,35.1758018,-80.7981621,1.5,16,1,Fast Food;American (Traditional);Burgers;Restaurants;Sandwiches
55375,24gFlV5KE-3bmMXAnu_nxQ,"""McDonald's""",,"""2820 Boyer St""",Charlotte,NC,28208,35.228855,-80.923791,2.0,19,1,Fast Food;Burgers;Restaurants
55485,Q9PNRAxvh5YDOxnajHDZUg,"""Wendy's""",,"""6849 Matthews Mint Hill Rd""",Mint Hill,NC,28227,35.1723448,-80.6592503,2.0,9,1,Burgers;Fast Food;Restaurants
55487,sS2IKdaUne_8QwiAl6iyfg,"""Malaya Kitchen""",Arboretum,"""8200-400 Providence Rd""",Charlotte,NC,28277,35.0952753,-80.7791381,4.0,101,1,Restaurants;Asian Fusion
55544,mkAb0midYXqRLFJI1CHLWA,"""Shane's Rib Shack""",,"""9330 Center Lake Dr, Ste 100""",Charlotte,NC,28216,35.3488949,-80.8560302,3.5,51,1,Caterers;Barbeque;Event Planning & Services;Southern;Restaurants;Fast Food;Steakhouses
55557,ACRXKq6Ngtktnvf6rdcGwQ,"""Cracker Barrel Old Country Store""",,"""3203 Queen City Dr""",Charlotte,NC,28208,35.2398179,-80.9181612,3.5,63,1,Breakfast & Brunch;Southern;Diners;Restaurants;American (Traditional)
55594,S7VVVT1a_fYdTifBrx4_6A,"""Ruby Tuesday""",,"""424 Cox Rd""",Gastonia,NC,28054,35.2633365237,-81.1329684344,2.0,24,1,Burgers;American (Traditional);Restaurants
55688,Pqkc04NdJQQeNrxQG-F9kA,"""Bojangles""",,"""8327 Collins Rd""",Fort Mill,SC,29707,34.9543037443,-80.8513490669,2.0,12,1,Restaurants;Fast Food
55793,4xsgyzyQ5K50AMkc4CoZEA,"""Corkscrew On 5th Wine & Coffee""",Fourth Ward,"""412 W 5th St, Ste C120""",Charlotte,NC,28202,35.2309645,-80.8451771,4.0,14,1,Bars;Food;Coffee & Tea;Nightlife;Restaurants;Wine Bars
55873,iXXTFcJgOKJbHgdizC26vw,"""Subway""",Ballantyne,"""13855 Conlan Cir""",Charlotte,NC,28277,35.0553914,-80.8517026,2.5,9,1,Sandwiches;Restaurants;Fast Food
55884,H--ZetukzfZ8AO5968iJ5g,"""Freeman's Pub""",,"""173 W Main Ave""",Gastonia,NC,28052,35.2635718,-81.1833108,4.0,13,1,Restaurants;Beer;Wine & Spirits;Food;Pubs;Irish;Nightlife;Breweries;Bars
55893,IO3kl2cSL188ozomiknqmQ,"""McDonald's""",Eastland,"""9150 Lawyers Rd""",Mint Hill,NC,28227,35.186895,-80.689738,2.0,8,1,Burgers;Restaurants;Fast Food
55924,KLluzHXsTV0zCw48EJTEEg,"""Londa's Place""",,"""3635 Mt Holly-Huntersville Rd""",Charlotte,NC,28216,35.32555,-80.947298,4.0,10,1,Southern;Soul Food;Restaurants
55942,9_onoqwv9ZdItxc8OlUKAg,"""Customshop Handcrafted Food""",Elizabeth,"""1601 Elizabeth Ave""",Charlotte,NC,28204,35.2138221,-80.8263692,4.0,176,1,Restaurants;Seafood;American (New)
55967,a5AMQU423_e4n1AP4URETg,"""Domino's Pizza""",,"""3335 Siskey Pkwy, Ste 200""",Matthews,NC,28105,35.0830229,-80.7287281,2.0,8,1,Sandwiches;Restaurants;Chicken Wings;Pizza
55987,ryhFIQc4NbAZIfq3JUvf1Q,"""CCs Sweet Potato Pies""",,"""""",Charlotte,NC,28216,35.3202223,-80.8875861,4.5,16,1,Desserts;Food;American (Traditional);Restaurants;Cheesesteaks
56073,IRExin7jYKnrTxm_TB3jug,"""Showmars Mint Hill""",,"""6850 Matthews Mint Hill Rd""",Mint Hill,NC,28227,35.1719322601,-80.6583559995,3.5,31,1,Breakfast & Brunch;Restaurants
